nom_compteur,Annee,Mois,Jour,jour_semaine_numero,jour_we,vac_aout,PRECIP_TOTAL_DAY_MM,TOTAL_SNOW_MM,TEMPERATURE_MEAN,jours_feries,Confinement,OPINION,sum_counts
87 avenue de Flandre NE-SO,2023,2,10,4,0,0,0.0,0.0,5.5,0,0,0,2204.0
87 avenue de Flandre NE-SO,2023,2,11,5,1,0,0.0,0.0,5.5,0,0,0,1928.0
87 avenue de Flandre NE-SO,2023,2,12,6,1,0,0.0,0.0,7.5,0,0,2,1467.0
87 avenue de Flandre NE-SO,2023,2,13,0,0,0,0.0,0.0,8.0,0,0,2,2064.0
87 avenue de Flandre NE-SO,2023,2,14,1,0,0,0.0,0.0,8.75,0,0,2,2351.0
87 avenue de Flandre NE-SO,2023,2,15,2,0,0,0.0,0.0,8.5,0,0,2,2347.0
87 avenue de Flandre NE-SO,2023,2,16,3,0,0,0.0,0.0,8.75,0,0,1,2411.0
87 avenue de Flandre NE-SO,2023,2,17,4,0,0,0.0,0.0,11.5,0,0,1,2197.0
87 avenue de Flandre NE-SO,2023,2,18,5,1,0,0.0,0.0,10.75,0,0,1,1839.0
87 avenue de Flandre NE-SO,2023,2,19,6,1,0,0.0,0.0,11.75,0,0,1,1501.0
87 avenue de Flandre NE-SO,2023,2,20,0,0,0,0.0,0.0,10.0,0,0,2,1901.0
87 avenue de Flandre NE-SO,2023,2,21,1,0,0,0.0,0.0,9.75,0,0,2,2162.0
87 avenue de Flandre NE-SO,2023,2,22,2,0,0,0.3,0.0,10.0,0,0,1,1983.0
87 avenue de Flandre NE-SO,2023,2,23,3,0,0,0.3,0.0,8.0,0,0,1,2043.0
87 avenue de Flandre NE-SO,2023,2,24,4,0,0,0.0,0.0,6.75,0,0,0,1963.0
87 avenue de Flandre NE-SO,2023,2,25,5,1,0,0.0,0.0,5.5,0,0,0,1519.0
87 avenue de Flandre NE-SO,2023,2,26,6,1,0,0.0,0.0,4.0,0,0,0,1148.0
87 avenue de Flandre NE-SO,2023,2,27,0,0,0,0.0,0.0,3.5,0,0,0,1713.0
87 avenue de Flandre NE-SO,2023,2,28,1,0,0,0.0,0.0,2.75,0,0,0,2013.0
87 avenue de Flandre NE-SO,2023,3,1,2,0,0,0.0,0.0,3.5,0,0,0,1954.0
87 avenue de Flandre NE-SO,2023,3,2,3,0,0,0.0,0.0,3.75,0,0,0,1964.0
87 avenue de Flandre NE-SO,2023,3,3,4,0,0,0.0,0.0,5.25,0,0,0,1884.0
87 avenue de Flandre NE-SO,2023,3,4,5,1,0,0.0,0.0,3.25,0,0,0,1528.0
87 avenue de Flandre NE-SO,2023,3,5,6,1,0,0.0,0.0,6.5,0,0,0,1341.0
87 avenue de Flandre NE-SO,2023,3,6,0,0,0,0.0,0.0,6.0,0,0,0,2017.0
87 avenue de Flandre NE-SO,2023,3,7,1,0,0,0.0,0.0,5.75,0,0,0,2888.0
87 avenue de Flandre NE-SO,2023,3,8,2,0,0,3.0,0.0,10.25,0,0,1,2205.0
87 avenue de Flandre NE-SO,2023,3,9,3,0,0,0.8,0.0,11.75,0,0,1,2283.0
87 avenue de Flandre NE-SO,2023,3,10,4,0,0,0.4,0.0,7.75,0,0,1,1815.0
87 avenue de Flandre NE-SO,2023,3,11,5,1,0,0.0,0.0,5.25,0,0,0,1832.0
87 avenue de Flandre NE-SO,2023,3,12,6,1,0,0.1,0.0,10.75,0,0,1,1497.0
87 avenue de Flandre NE-SO,2023,3,13,0,0,0,0.1,0.0,14.5,0,0,1,2106.0
87 avenue de Flandre NE-SO,2023,3,14,1,0,0,0.6,0.0,9.5,0,0,1,2224.0
87 avenue de Flandre NE-SO,2023,3,15,2,0,0,0.0,0.0,5.75,0,0,0,2457.0
87 avenue de Flandre NE-SO,2023,3,16,3,0,0,0.0,0.0,10.75,0,0,2,2515.0
87 avenue de Flandre NE-SO,2023,3,17,4,0,0,0.0,0.0,12.5,0,0,2,2272.0
87 avenue de Flandre NE-SO,2023,3,18,5,1,0,0.3,0.0,12.5,0,0,1,1854.0
87 avenue de Flandre NE-SO,2023,3,19,6,1,0,0.0,0.0,12.0,0,0,1,1394.0
87 avenue de Flandre NE-SO,2023,3,20,0,0,0,0.0,0.0,11.75,0,0,2,2250.0
87 avenue de Flandre NE-SO,2023,3,21,1,0,0,0.1,0.0,11.25,0,0,1,2481.0
87 avenue de Flandre NE-SO,2023,3,22,2,0,0,1.3,0.0,10.5,0,0,1,2271.0
87 avenue de Flandre NE-SO,2023,3,23,3,0,0,0.8,0.0,11.75,0,0,1,2770.0
87 avenue de Flandre NE-SO,2023,3,24,4,0,0,0.7,0.0,13.0,0,0,1,2213.0
87 avenue de Flandre NE-SO,2023,3,25,5,1,0,0.4,0.0,11.25,0,0,1,1892.0
87 avenue de Flandre NE-SO,2023,3,26,6,1,0,2.8,0.0,9.0,0,0,1,1411.0
87 avenue de Flandre NE-SO,2023,3,27,0,0,0,0.0,0.0,7.75,0,0,1,2204.0
87 avenue de Flandre NE-SO,2023,3,28,1,0,0,0.0,0.0,7.0,0,0,2,2582.0
87 avenue de Flandre NE-SO,2023,3,29,2,0,0,0.0,0.0,13.25,0,0,3,2632.0
87 avenue de Flandre NE-SO,2023,3,30,3,0,0,0.3,0.0,14.75,0,0,1,2594.0
87 avenue de Flandre NE-SO,2023,3,31,4,0,0,2.2,0.0,11.5,0,0,1,2236.0
87 avenue de Flandre NE-SO,2023,4,1,5,1,0,2.0,0.0,10.25,0,0,1,1755.0
87 avenue de Flandre NE-SO,2023,4,2,6,1,0,0.0,0.0,10.25,0,0,2,1424.0
87 avenue de Flandre NE-SO,2023,4,3,0,0,0,0.0,0.0,7.25,0,0,2,2175.0
87 avenue de Flandre NE-SO,2023,4,4,1,0,0,0.0,0.0,6.75,0,0,2,2557.0
87 avenue de Flandre NE-SO,2023,4,5,2,0,0,0.0,0.0,8.75,0,0,2,2520.0
87 avenue de Flandre NE-SO,2023,4,6,3,0,0,0.7,0.0,8.75,0,0,1,2518.0
87 avenue de Flandre NE-SO,2023,4,7,4,0,0,0.1,0.0,8.0,0,0,0,2331.0
87 avenue de Flandre NE-SO,2023,4,8,5,1,0,0.1,0.0,9.0,0,0,2,1733.0
87 avenue de Flandre NE-SO,2023,4,9,6,1,0,0.0,0.0,11.25,0,0,2,1421.0
87 avenue de Flandre NE-SO,2023,4,10,0,0,0,0.0,0.0,12.25,1,0,1,1177.0
87 avenue de Flandre NE-SO,2023,4,11,1,0,0,0.2,0.0,9.5,0,0,1,2123.0
87 avenue de Flandre NE-SO,2023,4,12,2,0,0,2.6,0.0,9.75,0,0,1,2070.0
87 avenue de Flandre NE-SO,2023,4,13,3,0,0,0.5,0.0,9.25,0,0,1,2384.0
87 avenue de Flandre NE-SO,2023,4,14,4,0,0,0.1,0.0,8.5,0,0,0,1995.0
87 avenue de Flandre NE-SO,2023,4,15,5,1,0,0.5,0.0,9.75,0,0,1,1711.0
87 avenue de Flandre NE-SO,2023,4,16,6,1,0,0.0,0.0,9.5,0,0,2,1742.0
87 avenue de Flandre NE-SO,2023,4,17,0,0,0,0.1,0.0,10.25,0,0,1,2266.0
87 avenue de Flandre NE-SO,2023,4,18,1,0,0,0.0,0.0,9.75,0,0,1,2517.0
87 avenue de Flandre NE-SO,2023,4,19,2,0,0,0.0,0.0,11.25,0,0,1,2612.0
87 avenue de Flandre NE-SO,2023,4,20,3,0,0,0.0,0.0,8.0,0,0,0,2489.0
87 avenue de Flandre NE-SO,2023,4,21,4,0,0,1.4,0.0,10.0,0,0,2,2282.0
87 avenue de Flandre NE-SO,2023,4,22,5,1,0,2.2,0.0,9.25,0,0,1,1635.0
87 avenue de Flandre NE-SO,2023,4,23,6,1,0,3.7,0.0,10.5,0,0,1,1235.0
87 avenue de Flandre NE-SO,2023,4,24,0,0,0,0.7,0.0,10.0,0,0,1,1928.0
87 avenue de Flandre NE-SO,2023,4,25,1,0,0,0.2,0.0,7.25,0,0,1,2145.0
87 avenue de Flandre NE-SO,2023,4,26,2,0,0,0.0,0.0,9.25,0,0,1,2269.0
87 avenue de Flandre NE-SO,2023,4,27,3,0,0,0.1,0.0,12.75,0,0,1,2185.0
87 avenue de Flandre NE-SO,2023,4,28,4,0,0,1.3,0.0,15.75,0,0,1,2032.0
87 avenue de Flandre NE-SO,2023,4,29,5,1,0,0.2,0.0,13.5,0,0,2,1724.0
87 avenue de Flandre NE-SO,2023,4,30,6,1,0,0.0,0.0,12.75,0,0,3,1452.0
89 boulevard de Magenta NO-SE,2023,1,1,6,1,0,0.0,0.0,12.75,1,0,1,1452.0
89 boulevard de Magenta NO-SE,2023,1,2,0,0,0,6.1,0.0,9.5,0,0,1,2763.0
89 boulevard de Magenta NO-SE,2023,1,3,1,0,0,0.0,0.0,7.5,0,0,1,4184.0
89 boulevard de Magenta NO-SE,2023,1,4,2,0,0,0.0,0.0,10.0,0,0,1,4337.0
89 boulevard de Magenta NO-SE,2023,1,5,3,0,0,0.1,0.0,12.5,0,0,1,4556.0
89 boulevard de Magenta NO-SE,2023,1,6,4,0,0,0.2,0.0,11.5,0,0,1,4972.0
89 boulevard de Magenta NO-SE,2023,1,7,5,1,0,0.2,0.0,9.25,0,0,1,4008.0
89 boulevard de Magenta NO-SE,2023,1,8,6,1,0,1.5,0.0,9.5,0,0,1,3199.0
89 boulevard de Magenta NO-SE,2023,1,9,0,0,0,1.2,0.0,7.5,0,0,1,3828.0
89 boulevard de Magenta NO-SE,2023,1,10,1,0,0,1.8,0.0,7.25,0,0,1,4299.0
89 boulevard de Magenta NO-SE,2023,1,11,2,0,0,0.5,0.0,11.0,0,0,1,4985.0
89 boulevard de Magenta NO-SE,2023,1,12,3,0,0,0.7,0.0,10.25,0,0,1,4922.0
89 boulevard de Magenta NO-SE,2023,1,13,4,0,0,1.8,0.0,10.0,0,0,1,5047.0
89 boulevard de Magenta NO-SE,2023,1,14,5,1,0,0.9,0.0,9.0,0,0,1,3208.0
89 boulevard de Magenta NO-SE,2023,1,15,6,1,0,2.2,0.0,7.5,0,0,1,3257.0
89 boulevard de Magenta NO-SE,2023,1,16,0,0,0,4.9,0.0,5.75,0,0,0,3358.0
89 boulevard de Magenta NO-SE,2023,1,17,1,0,0,0.3,0.1,3.5,0,0,0,4284.0
89 boulevard de Magenta NO-SE,2023,1,18,2,0,0,0.0,0.0,3.0,0,0,0,4676.0
89 boulevard de Magenta NO-SE,2023,1,19,3,0,0,0.0,0.0,3.0,0,0,0,6899.0
89 boulevard de Magenta NO-SE,2023,1,20,4,0,0,0.0,0.0,2.5,0,0,0,4941.0
89 boulevard de Magenta NO-SE,2023,1,21,5,1,0,0.0,0.0,2.5,0,0,0,4099.0
89 boulevard de Magenta NO-SE,2023,1,22,6,1,0,0.0,0.0,0.75,0,0,0,2687.0
89 boulevard de Magenta NO-SE,2023,1,23,0,0,0,0.0,0.0,2.0,0,0,0,3833.0
89 boulevard de Magenta NO-SE,2023,1,24,1,0,0,0.0,0.0,2.0,0,0,0,4409.0
89 boulevard de Magenta NO-SE,2023,1,25,2,0,0,0.0,0.0,3.0,0,0,0,4493.0
89 boulevard de Magenta NO-SE,2023,1,26,3,0,0,1.5,0.0,2.75,0,0,0,4203.0
89 boulevard de Magenta NO-SE,2023,1,27,4,0,0,0.0,0.0,3.25,0,0,0,4382.0
89 boulevard de Magenta NO-SE,2023,1,28,5,1,0,0.0,0.0,2.0,0,0,0,3789.0
89 boulevard de Magenta NO-SE,2023,1,29,6,1,0,0.0,0.0,2.75,0,0,0,2973.0
89 boulevard de Magenta NO-SE,2023,1,30,0,0,0,0.2,0.0,6.0,0,0,0,4155.0
89 boulevard de Magenta NO-SE,2023,1,31,1,0,0,0.0,0.0,4.5,0,0,0,6382.0
89 boulevard de Magenta NO-SE,2023,2,1,2,0,0,0.8,0.0,7.5,0,0,1,5502.0
89 boulevard de Magenta NO-SE,2023,2,2,3,0,0,0.0,0.0,7.0,0,0,0,5303.0
89 boulevard de Magenta NO-SE,2023,2,3,4,0,0,0.0,0.0,9.5,0,0,1,5210.0
89 boulevard de Magenta NO-SE,2023,2,4,5,1,0,0.0,0.0,7.25,0,0,2,4006.0
89 boulevard de Magenta NO-SE,2023,2,5,6,1,0,0.0,0.0,6.5,0,0,1,3377.0
89 boulevard de Magenta NO-SE,2023,2,6,0,0,0,0.0,0.0,4.0,0,0,0,4776.0
89 boulevard de Magenta NO-SE,2023,2,7,1,0,0,0.0,0.0,4.25,0,0,0,6396.0
89 boulevard de Magenta NO-SE,2023,2,8,2,0,0,0.0,0.0,3.25,0,0,0,5541.0
89 boulevard de Magenta NO-SE,2023,2,9,3,0,0,0.0,0.0,2.5,0,0,0,5268.0
89 boulevard de Magenta NO-SE,2023,2,10,4,0,0,0.0,0.0,5.5,0,0,0,5193.0
89 boulevard de Magenta NO-SE,2023,2,11,5,1,0,0.0,0.0,5.5,0,0,0,5056.0
89 boulevard de Magenta NO-SE,2023,2,12,6,1,0,0.0,0.0,7.5,0,0,2,3706.0
89 boulevard de Magenta NO-SE,2023,2,13,0,0,0,0.0,0.0,8.0,0,0,2,4787.0
89 boulevard de Magenta NO-SE,2023,2,14,1,0,0,0.0,0.0,8.75,0,0,2,5642.0
89 boulevard de Magenta NO-SE,2023,2,15,2,0,0,0.0,0.0,8.5,0,0,2,5685.0
89 boulevard de Magenta NO-SE,2023,2,16,3,0,0,0.0,0.0,8.75,0,0,1,5904.0
89 boulevard de Magenta NO-SE,2023,2,17,4,0,0,0.0,0.0,11.5,0,0,1,5553.0
89 boulevard de Magenta NO-SE,2023,2,18,5,1,0,0.0,0.0,10.75,0,0,1,4781.0
89 boulevard de Magenta NO-SE,2023,2,19,6,1,0,0.0,0.0,11.75,0,0,1,3732.0
89 boulevard de Magenta NO-SE,2023,2,20,0,0,0,0.0,0.0,10.0,0,0,2,4622.0
89 boulevard de Magenta NO-SE,2023,2,21,1,0,0,0.0,0.0,9.75,0,0,2,5160.0
89 boulevard de Magenta NO-SE,2023,2,22,2,0,0,0.3,0.0,10.0,0,0,1,4981.0
89 boulevard de Magenta NO-SE,2023,2,23,3,0,0,0.3,0.0,8.0,0,0,1,5031.0
89 boulevard de Magenta NO-SE,2023,2,24,4,0,0,0.0,0.0,6.75,0,0,0,4872.0
89 boulevard de Magenta NO-SE,2023,2,25,5,1,0,0.0,0.0,5.5,0,0,0,3940.0
89 boulevard de Magenta NO-SE,2023,2,26,6,1,0,0.0,0.0,4.0,0,0,0,2798.0
89 boulevard de Magenta NO-SE,2023,2,27,0,0,0,0.0,0.0,3.5,0,0,0,3658.0
89 boulevard de Magenta NO-SE,2023,2,28,1,0,0,0.0,0.0,2.75,0,0,0,4285.0
89 boulevard de Magenta NO-SE,2023,3,1,2,0,0,0.0,0.0,3.5,0,0,0,4507.0
89 boulevard de Magenta NO-SE,2023,3,2,3,0,0,0.0,0.0,3.75,0,0,0,4821.0
89 boulevard de Magenta NO-SE,2023,3,3,4,0,0,0.0,0.0,5.25,0,0,0,4287.0
89 boulevard de Magenta NO-SE,2023,3,4,5,1,0,0.0,0.0,3.25,0,0,0,3607.0
89 boulevard de Magenta NO-SE,2023,3,5,6,1,0,0.0,0.0,6.5,0,0,0,3269.0
89 boulevard de Magenta NO-SE,2023,3,6,0,0,0,0.0,0.0,6.0,0,0,0,4715.0
89 boulevard de Magenta NO-SE,2023,3,7,1,0,0,0.0,0.0,5.75,0,0,0,6334.0
89 boulevard de Magenta NO-SE,2023,3,8,2,0,0,3.0,0.0,10.25,0,0,1,5327.0
89 boulevard de Magenta NO-SE,2023,3,9,3,0,0,0.8,0.0,11.75,0,0,1,5269.0
89 boulevard de Magenta NO-SE,2023,3,10,4,0,0,0.4,0.0,7.75,0,0,1,4576.0
89 boulevard de Magenta NO-SE,2023,3,11,5,1,0,0.0,0.0,5.25,0,0,0,4729.0
89 boulevard de Magenta NO-SE,2023,3,12,6,1,0,0.1,0.0,10.75,0,0,1,3716.0
89 boulevard de Magenta NO-SE,2023,3,13,0,0,0,0.1,0.0,14.5,0,0,1,4807.0
89 boulevard de Magenta NO-SE,2023,3,14,1,0,0,0.6,0.0,9.5,0,0,1,5236.0
89 boulevard de Magenta NO-SE,2023,3,15,2,0,0,0.0,0.0,5.75,0,0,0,5900.0
89 boulevard de Magenta NO-SE,2023,3,16,3,0,0,0.0,0.0,10.75,0,0,2,6107.0
89 boulevard de Magenta NO-SE,2023,3,17,4,0,0,0.0,0.0,12.5,0,0,2,5545.0
89 boulevard de Magenta NO-SE,2023,3,18,5,1,0,0.3,0.0,12.5,0,0,1,4858.0
89 boulevard de Magenta NO-SE,2023,3,19,6,1,0,0.0,0.0,12.0,0,0,1,3344.0
89 boulevard de Magenta NO-SE,2023,3,20,0,0,0,0.0,0.0,11.75,0,0,2,5138.0
89 boulevard de Magenta NO-SE,2023,3,21,1,0,0,0.1,0.0,11.25,0,0,1,5840.0
89 boulevard de Magenta NO-SE,2023,3,22,2,0,0,1.3,0.0,10.5,0,0,1,5577.0
89 boulevard de Magenta NO-SE,2023,3,23,3,0,0,0.8,0.0,11.75,0,0,1,7130.0
89 boulevard de Magenta NO-SE,2023,3,24,4,0,0,0.7,0.0,13.0,0,0,1,5105.0
89 boulevard de Magenta NO-SE,2023,3,25,5,1,0,0.4,0.0,11.25,0,0,1,5010.0
89 boulevard de Magenta NO-SE,2023,3,26,6,1,0,2.8,0.0,9.0,0,0,1,3454.0
89 boulevard de Magenta NO-SE,2023,3,27,0,0,0,0.0,0.0,7.75,0,0,1,4997.0
89 boulevard de Magenta NO-SE,2023,3,28,1,0,0,0.0,0.0,7.0,0,0,2,6525.0
89 boulevard de Magenta NO-SE,2023,3,29,2,0,0,0.0,0.0,13.25,0,0,3,6436.0
89 boulevard de Magenta NO-SE,2023,3,30,3,0,0,0.3,0.0,14.75,0,0,1,6292.0
89 boulevard de Magenta NO-SE,2023,3,31,4,0,0,2.2,0.0,11.5,0,0,1,5200.0
89 boulevard de Magenta NO-SE,2023,4,1,5,1,0,2.0,0.0,10.25,0,0,1,4527.0
89 boulevard de Magenta NO-SE,2023,4,2,6,1,0,0.0,0.0,10.25,0,0,2,3478.0
89 boulevard de Magenta NO-SE,2023,4,3,0,0,0,0.0,0.0,7.25,0,0,2,5209.0
89 boulevard de Magenta NO-SE,2023,4,4,1,0,0,0.0,0.0,6.75,0,0,2,5920.0
89 boulevard de Magenta NO-SE,2023,4,5,2,0,0,0.0,0.0,8.75,0,0,2,6233.0
89 boulevard de Magenta NO-SE,2023,4,6,3,0,0,0.7,0.0,8.75,0,0,1,5960.0
89 boulevard de Magenta NO-SE,2023,4,7,4,0,0,0.1,0.0,8.0,0,0,0,5622.0
89 boulevard de Magenta NO-SE,2023,4,8,5,1,0,0.1,0.0,9.0,0,0,2,4334.0
89 boulevard de Magenta NO-SE,2023,4,9,6,1,0,0.0,0.0,11.25,0,0,2,3404.0
89 boulevard de Magenta NO-SE,2023,4,10,0,0,0,0.0,0.0,12.25,1,0,1,2572.0
89 boulevard de Magenta NO-SE,2023,4,11,1,0,0,0.2,0.0,9.5,0,0,1,4785.0
89 boulevard de Magenta NO-SE,2023,4,12,2,0,0,2.6,0.0,9.75,0,0,1,4818.0
89 boulevard de Magenta NO-SE,2023,4,13,3,0,0,0.5,0.0,9.25,0,0,1,5783.0
89 boulevard de Magenta NO-SE,2023,4,14,4,0,0,0.1,0.0,8.5,0,0,0,4878.0
89 boulevard de Magenta NO-SE,2023,4,15,5,1,0,0.5,0.0,9.75,0,0,1,4555.0
89 boulevard de Magenta NO-SE,2023,4,16,6,1,0,0.0,0.0,9.5,0,0,2,4291.0
89 boulevard de Magenta NO-SE,2023,4,17,0,0,0,0.1,0.0,10.25,0,0,1,5114.0
89 boulevard de Magenta NO-SE,2023,4,18,1,0,0,0.0,0.0,9.75,0,0,1,5758.0
89 boulevard de Magenta NO-SE,2023,4,19,2,0,0,0.0,0.0,11.25,0,0,1,6380.0
89 boulevard de Magenta NO-SE,2023,4,20,3,0,0,0.0,0.0,8.0,0,0,0,6247.0
89 boulevard de Magenta NO-SE,2023,4,21,4,0,0,1.4,0.0,10.0,0,0,2,5766.0
89 boulevard de Magenta NO-SE,2023,4,22,5,1,0,2.2,0.0,9.25,0,0,1,4278.0
89 boulevard de Magenta NO-SE,2023,4,23,6,1,0,3.7,0.0,10.5,0,0,1,2988.0
89 boulevard de Magenta NO-SE,2023,4,24,0,0,0,0.7,0.0,10.0,0,0,1,4538.0
89 boulevard de Magenta NO-SE,2023,4,25,1,0,0,0.2,0.0,7.25,0,0,1,5176.0
89 boulevard de Magenta NO-SE,2023,4,26,2,0,0,0.0,0.0,9.25,0,0,1,5622.0
89 boulevard de Magenta NO-SE,2023,4,27,3,0,0,0.1,0.0,12.75,0,0,1,5407.0
89 boulevard de Magenta NO-SE,2023,4,28,4,0,0,1.3,0.0,15.75,0,0,1,5041.0
89 boulevard de Magenta NO-SE,2023,4,29,5,1,0,0.2,0.0,13.5,0,0,2,4403.0
89 boulevard de Magenta NO-SE,2023,4,30,6,1,0,0.0,0.0,12.75,0,0,3,3686.0
90 Rue De Sèvres NE-SO,2023,1,1,6,1,0,0.0,0.0,12.75,1,0,1,154.0
90 Rue De Sèvres NE-SO,2023,1,2,0,0,0,6.1,0.0,9.5,0,0,1,163.0
90 Rue De Sèvres NE-SO,2023,1,3,1,0,0,0.0,0.0,7.5,0,0,1,246.0
90 Rue De Sèvres NE-SO,2023,1,4,2,0,0,0.0,0.0,10.0,0,0,1,209.0
90 Rue De Sèvres NE-SO,2023,1,5,3,0,0,0.1,0.0,12.5,0,0,1,271.0
90 Rue De Sèvres NE-SO,2023,1,6,4,0,0,0.2,0.0,11.5,0,0,1,254.0
90 Rue De Sèvres NE-SO,2023,1,7,5,1,0,0.2,0.0,9.25,0,0,1,243.0
90 Rue De Sèvres NE-SO,2023,1,8,6,1,0,1.5,0.0,9.5,0,0,1,143.0
90 Rue De Sèvres NE-SO,2023,1,9,0,0,0,1.2,0.0,7.5,0,0,1,223.0
90 Rue De Sèvres NE-SO,2023,1,10,1,0,0,1.8,0.0,7.25,0,0,1,245.0
90 Rue De Sèvres NE-SO,2023,1,11,2,0,0,0.5,0.0,11.0,0,0,1,326.0
90 Rue De Sèvres NE-SO,2023,1,12,3,0,0,0.7,0.0,10.25,0,0,1,271.0
90 Rue De Sèvres NE-SO,2023,1,13,4,0,0,1.8,0.0,10.0,0,0,1,304.0
90 Rue De Sèvres NE-SO,2023,1,14,5,1,0,0.9,0.0,9.0,0,0,1,190.0
90 Rue De Sèvres NE-SO,2023,1,15,6,1,0,2.2,0.0,7.5,0,0,1,180.0
90 Rue De Sèvres NE-SO,2023,1,16,0,0,0,4.9,0.0,5.75,0,0,0,202.0
90 Rue De Sèvres NE-SO,2023,1,17,1,0,0,0.3,0.1,3.5,0,0,0,282.0
90 Rue De Sèvres NE-SO,2023,1,18,2,0,0,0.0,0.0,3.0,0,0,0,225.0
90 Rue De Sèvres NE-SO,2023,1,19,3,0,0,0.0,0.0,3.0,0,0,0,357.0
90 Rue De Sèvres NE-SO,2023,1,20,4,0,0,0.0,0.0,2.5,0,0,0,250.0
90 Rue De Sèvres NE-SO,2023,1,21,5,1,0,0.0,0.0,2.5,0,0,0,190.0
90 Rue De Sèvres NE-SO,2023,1,22,6,1,0,0.0,0.0,0.75,0,0,0,154.0
90 Rue De Sèvres NE-SO,2023,1,23,0,0,0,0.0,0.0,2.0,0,0,0,190.0
90 Rue De Sèvres NE-SO,2023,1,24,1,0,0,0.0,0.0,2.0,0,0,0,242.0
90 Rue De Sèvres NE-SO,2023,1,25,2,0,0,0.0,0.0,3.0,0,0,0,181.0
90 Rue De Sèvres NE-SO,2023,1,26,3,0,0,1.5,0.0,2.75,0,0,0,267.0
90 Rue De Sèvres NE-SO,2023,1,27,4,0,0,0.0,0.0,3.25,0,0,0,191.0
90 Rue De Sèvres NE-SO,2023,1,28,5,1,0,0.0,0.0,2.0,0,0,0,144.0
90 Rue De Sèvres NE-SO,2023,1,29,6,1,0,0.0,0.0,2.75,0,0,0,129.0
90 Rue De Sèvres NE-SO,2023,1,30,0,0,0,0.2,0.0,6.0,0,0,0,239.0
90 Rue De Sèvres NE-SO,2023,1,31,1,0,0,0.0,0.0,4.5,0,0,0,473.0
90 Rue De Sèvres NE-SO,2023,2,1,2,0,0,0.8,0.0,7.5,0,0,1,219.0
90 Rue De Sèvres NE-SO,2023,2,2,3,0,0,0.0,0.0,7.0,0,0,0,244.0
90 Rue De Sèvres NE-SO,2023,2,3,4,0,0,0.0,0.0,9.5,0,0,1,305.0
90 Rue De Sèvres NE-SO,2023,2,4,5,1,0,0.0,0.0,7.25,0,0,2,191.0
90 Rue De Sèvres NE-SO,2023,2,5,6,1,0,0.0,0.0,6.5,0,0,1,167.0
90 Rue De Sèvres NE-SO,2023,2,6,0,0,0,0.0,0.0,4.0,0,0,0,564.0
90 Rue De Sèvres NE-SO,2023,2,7,1,0,0,0.0,0.0,4.25,0,0,0,398.0
90 Rue De Sèvres NE-SO,2023,2,8,2,0,0,0.0,0.0,3.25,0,0,0,396.0
90 Rue De Sèvres NE-SO,2023,2,9,3,0,0,0.0,0.0,2.5,0,0,0,365.0
90 Rue De Sèvres NE-SO,2023,2,10,4,0,0,0.0,0.0,5.5,0,0,0,294.0
90 Rue De Sèvres NE-SO,2023,2,11,5,1,0,0.0,0.0,5.5,0,0,0,217.0
90 Rue De Sèvres NE-SO,2023,2,12,6,1,0,0.0,0.0,7.5,0,0,2,246.0
90 Rue De Sèvres NE-SO,2023,2,13,0,0,0,0.0,0.0,8.0,0,0,2,370.0
90 Rue De Sèvres NE-SO,2023,2,14,1,0,0,0.0,0.0,8.75,0,0,2,382.0
90 Rue De Sèvres NE-SO,2023,2,15,2,0,0,0.0,0.0,8.5,0,0,2,297.0
90 Rue De Sèvres NE-SO,2023,2,16,3,0,0,0.0,0.0,8.75,0,0,1,291.0
90 Rue De Sèvres NE-SO,2023,2,17,4,0,0,0.0,0.0,11.5,0,0,1,250.0
90 Rue De Sèvres NE-SO,2023,2,18,5,1,0,0.0,0.0,10.75,0,0,1,169.0
90 Rue De Sèvres NE-SO,2023,2,19,6,1,0,0.0,0.0,11.75,0,0,1,179.0
90 Rue De Sèvres NE-SO,2023,2,20,0,0,0,0.0,0.0,10.0,0,0,2,225.0
90 Rue De Sèvres NE-SO,2023,2,21,1,0,0,0.0,0.0,9.75,0,0,2,255.0
90 Rue De Sèvres NE-SO,2023,2,22,2,0,0,0.3,0.0,10.0,0,0,1,192.0
90 Rue De Sèvres NE-SO,2023,2,23,3,0,0,0.3,0.0,8.0,0,0,1,208.0
90 Rue De Sèvres NE-SO,2023,2,24,4,0,0,0.0,0.0,6.75,0,0,0,164.0
90 Rue De Sèvres NE-SO,2023,2,25,5,1,0,0.0,0.0,5.5,0,0,0,161.0
90 Rue De Sèvres NE-SO,2023,2,26,6,1,0,0.0,0.0,4.0,0,0,0,129.0
90 Rue De Sèvres NE-SO,2023,2,27,0,0,0,0.0,0.0,3.5,0,0,0,135.0
90 Rue De Sèvres NE-SO,2023,2,28,1,0,0,0.0,0.0,2.75,0,0,0,175.0
90 Rue De Sèvres NE-SO,2023,3,1,2,0,0,0.0,0.0,3.5,0,0,0,170.0
90 Rue De Sèvres NE-SO,2023,3,2,3,0,0,0.0,0.0,3.75,0,0,0,153.0
90 Rue De Sèvres NE-SO,2023,3,3,4,0,0,0.0,0.0,5.25,0,0,0,160.0
90 Rue De Sèvres NE-SO,2023,3,4,5,1,0,0.0,0.0,3.25,0,0,0,163.0
90 Rue De Sèvres NE-SO,2023,3,5,6,1,0,0.0,0.0,6.5,0,0,0,139.0
